global_round,started_at,finished_at,round_time,n_expected,n_received,avg_local_train_time,avg_model_delta_norm,avg_staleness,hosts
211,1761477946.7241502,1761477948.7741227,2.0499725341796875,3,3,0.014233,202.641988,0,"10.0.1.1,10.0.2.1,10.0.1.1"
212,1761477948.7741237,1761477950.8112123,2.037088632583618,3,3,0.0171,191.396951,0,"10.0.2.1,10.0.1.1,10.0.2.1"
213,1761477950.811213,1761477952.3618536,1.55064058303833,3,3,0.010333,199.53976,0,"10.0.1.1,10.0.2.1,10.0.1.1"
214,1761477952.3618546,1761477954.9149728,2.5531182289123535,3,3,0.014133,202.067409,0,"10.0.2.1,10.0.1.1,10.0.1.1"
215,1761477954.9149737,1761477956.4510715,1.536097764968872,3,3,0.014167,193.280217,0,"10.0.2.1,10.0.2.1,10.0.1.1"
216,1761477956.451072,1761477957.9970212,1.5459492206573486,3,3,0.010533,193.870468,0,"10.0.2.1,10.0.1.1,10.0.2.1"
217,1761477957.9970233,1761477960.5196695,2.522646188735962,3,3,0.0172,196.443197,0,"10.0.1.1,10.0.2.1,10.0.1.1"
218,1761477960.5196702,1761477962.5690281,2.0493578910827637,3,3,0.017567,191.377772,0,"10.0.1.1,10.0.2.1,10.0.1.1"
219,1761477962.569029,1761477964.12214,1.5531108379364014,3,3,0.016467,193.476258,0,"10.0.2.1,10.0.1.1,10.0.2.1"
220,1761477964.1221406,1761477966.651157,2.5290162563323975,3,3,0.013867,193.544033,0,"10.0.1.1,10.0.2.1,10.0.1.1"
221,1761477966.6511579,1761477968.6852548,2.0340969562530518,3,3,0.017367,192.657198,0,"10.0.1.1,10.0.2.1,10.0.1.1"
222,1761477968.6852558,1761477970.233243,1.5479872226715088,3,3,0.014367,187.242443,0,"10.0.2.1,10.0.1.1,10.0.2.1"
223,1761477970.2332437,1761477972.7794166,2.546172857284546,3,3,0.0177,185.718157,0,"10.0.1.1,10.0.2.1,10.0.1.1"
224,1761477972.7794185,1761477974.8486888,2.069270372390747,3,3,0.0178,197.600936,0,"10.0.2.1,10.0.1.1,10.0.1.1"
225,1761477974.8486896,1761477976.3924305,1.54374098777771,3,3,0.016,198.821492,0,"10.0.2.1,10.0.2.1,10.0.1.1"
226,1761477976.3924313,1761477978.9193163,2.5268850326538086,3,3,0.011033,192.137625,0,"10.0.1.1,10.0.2.1,10.0.2.1"
227,1761477978.9193172,1761477979.4935935,0.5742762088775635,3,3,0.017367,201.483207,0,"10.0.1.1,10.0.2.1,10.0.1.1"
228,1761477979.4935944,1761477982.4816468,2.9880523681640625,3,3,0.010867,198.018373,0,"10.0.1.1,10.0.2.1,10.0.2.1"
229,1761477982.4816473,1761477983.081391,0.5997438430786133,3,3,0.0142,193.595928,0,"10.0.1.1,10.0.2.1,10.0.1.1"
230,1761477983.0813918,1761477985.53782,2.456428289413452,3,3,0.0173,194.014662,0,"10.0.2.1,10.0.1.1,10.0.2.1"
231,1761477985.5378208,1761477987.567838,2.030017137527466,3,3,0.016667,207.161116,0,"10.0.2.1,10.0.1.1,10.0.2.1"
232,1761477987.5678384,1761477989.223017,1.6551785469055176,3,3,0.0103,191.526979,0,"10.0.1.1,10.0.2.1,10.0.1.1"
233,1761477989.2230175,1761477991.2725587,2.0495412349700928,3,3,0.017733,191.428574,0,"10.0.2.1,10.0.2.1,10.0.1.1"
234,1761477991.2725596,1761477993.6623223,2.3897626399993896,3,3,0.013533,192.83219,0,"10.0.2.1,10.0.1.1,10.0.2.1"
235,1761477993.662323,1761477995.1891172,1.526794195175171,3,3,0.0102,194.50806,0,"10.0.1.1,10.0.2.1,10.0.2.1"
236,1761477995.1891177,1761477997.371948,2.182830333709717,3,3,0.017267,199.489864,0,"10.0.1.1,10.0.2.1,10.0.1.1"
237,1761477997.3719487,1761477999.2455819,1.8736331462860107,3,3,0.013467,189.772547,0,"10.0.2.1,10.0.1.1,10.0.2.1"
238,1761477999.2455826,1761478000.4333217,1.1877391338348389,3,3,0.010267,198.169841,0,"10.0.1.1,10.0.2.1,10.0.1.1"
239,1761478000.4333236,1761478001.7865772,1.3532536029815674,3,3,0.013633,186.502245,0,"10.0.2.1,10.0.1.1,10.0.2.1"
240,1761478001.7865777,1761478003.5120943,1.7255165576934814,3,3,0.0138,195.017811,0,"10.0.1.1,10.0.2.1,10.0.1.1"
241,1761478003.512095,1761478005.8495355,2.3374404907226562,3,3,0.015533,188.178228,0,"10.0.2.1,10.0.1.1,10.0.2.1"
242,1761478005.8495362,1761478007.1059625,1.2564263343811035,3,3,0.012233,188.707847,0,"10.0.1.1,10.0.2.1,10.0.1.1"
243,1761478007.1059632,1761478007.8925905,0.7866272926330566,3,3,0.0137,194.550363,0,"10.0.2.1,10.0.1.1,10.0.2.1"
244,1761478007.8925915,1761478011.1987274,3.306135892868042,3,3,0.016933,196.515603,0,"10.0.1.1,10.0.2.1,10.0.1.1"
245,1761478011.1987295,1761478011.9637985,0.7650690078735352,3,3,0.011967,186.065817,0,"10.0.2.1,10.0.1.1,10.0.2.1"
246,1761478011.9638,1761478013.7763774,1.812577486038208,3,3,0.010633,196.236654,0,"10.0.1.1,10.0.2.1,10.0.1.1"
247,1761478013.7763784,1761478015.5168574,1.7404789924621582,3,3,0.010233,194.410756,0,"10.0.2.1,10.0.1.1,10.0.2.1"
248,1761478015.5168593,1761478017.9007125,2.3838531970977783,3,3,0.017533,192.948055,0,"10.0.1.1,10.0.2.1,10.0.1.1"
249,1761478017.9007134,1761478019.0845501,1.1838366985321045,3,3,0.010267,201.77864,0,"10.0.2.1,10.0.1.1,10.0.2.1"
250,1761478019.084551,1761478019.9477065,0.8631553649902344,3,3,0.0102,193.966368,0,"10.0.1.1,10.0.2.1,10.0.1.1"
251,1761478019.9477074,1761478022.1417658,2.194058418273926,3,3,0.016933,189.945368,0,"10.0.2.1,10.0.1.1,10.0.2.1"
252,1761478022.1417665,1761478024.0228658,1.8810992240905762,3,3,0.010733,200.905626,0,"10.0.1.1,10.0.2.1,10.0.1.1"
253,1761478024.0228665,1761478025.18838,1.165513515472412,3,3,0.0102,192.316711,0,"10.0.2.1,10.0.1.1,10.0.2.1"
254,1761478025.1883829,1761478027.5823905,2.394007682800293,3,3,0.010233,200.948854,0,"10.0.1.1,10.0.2.1,10.0.1.1"
255,1761478027.582391,1761478028.2508044,0.6684134006500244,3,3,0.0171,198.312524,0,"10.0.2.1,10.0.1.1,10.0.2.1"
256,1761478028.2508068,1761478031.163151,2.912344217300415,3,3,0.0113,193.904536,0,"10.0.1.1,10.0.2.1,10.0.1.1"
257,1761478031.1631532,1761478031.8022685,0.6391153335571289,3,3,0.010167,198.68632,0,"10.0.2.1,10.0.1.1,10.0.2.1"
258,1761478031.8022695,1761478034.2872746,2.4850051403045654,3,3,0.027933,195.411704,0,"10.0.1.1,10.0.2.1,10.0.1.1"
259,1761478034.287275,1761478035.8656669,1.5783917903900146,3,3,0.0136,194.142033,0,"10.0.2.1,10.0.1.1,10.0.2.1"
260,1761478035.8656673,1761478037.3367126,1.4710452556610107,3,3,0.0102,200.510766,0,"10.0.1.1,10.0.2.1,10.0.1.1"
261,1761478037.3367133,1761478038.413815,1.077101707458496,3,3,0.010233,187.572452,0,"10.0.2.1,10.0.1.1,10.0.2.1"
262,1761478038.4138155,1761478040.4138515,2.0000360012054443,3,3,0.014167,197.785436,0,"10.0.1.1,10.0.2.1,10.0.1.1"
263,1761478040.4138522,1761478042.4533765,2.0395243167877197,3,3,0.010533,192.604582,0,"10.0.2.1,10.0.2.1,10.0.1.1"
264,1761478042.4533777,1761478043.5079935,1.0546157360076904,3,3,0.013567,207.213687,0,"10.0.2.1,10.0.1.1,10.0.2.1"
265,1761478043.5079954,1761478045.0431488,1.5351533889770508,3,3,0.0117,207.939679,0,"10.0.2.1,10.0.1.1,10.0.2.1"
266,1761478045.0431495,1761478047.1025333,2.0593838691711426,3,3,0.0153,184.490328,0,"10.0.2.1,10.0.1.1,10.0.2.1"
267,1761478047.1025348,1761478048.6075673,1.5050325393676758,3,3,0.010233,193.326957,0,"10.0.1.1,10.0.2.1,10.0.1.1"
268,1761478048.6075704,1761478049.6908379,1.0832674503326416,3,3,0.0104,193.2699,0,"10.0.2.1,10.0.1.1,10.0.2.1"
269,1761478049.6908383,1761478051.662845,1.9720065593719482,3,3,0.010267,203.587538,0,"10.0.1.1,10.0.2.1,10.0.1.1"
270,1761478051.662847,1761478052.7210739,1.0582268238067627,3,3,0.012233,196.977258,0,"10.0.1.1,10.0.2.1,10.0.1.1"
271,1761478052.7210746,1761478055.2726443,2.551569700241089,3,3,0.013767,196.165745,0,"10.0.2.1,10.0.1.1,10.0.2.1"
272,1761478055.2726464,1761478055.7948937,0.522247314453125,3,3,0.010267,192.769929,0,"10.0.1.1,10.0.2.1,10.0.1.1"
273,1761478055.7948947,1761478056.8611848,1.0662901401519775,3,3,0.019367,194.32811,0,"10.0.2.1,10.0.1.1,10.0.2.1"
274,1761478056.8611853,1761478058.8780806,2.016895294189453,3,3,0.0129,198.166146,0,"10.0.1.1,10.0.1.1,10.0.2.1"
275,1761478058.8780816,1761478059.9091866,1.0311050415039062,3,3,0.010267,194.570105,0,"10.0.2.1,10.0.1.1,10.0.2.1"
276,1761478059.9091887,1761478061.430229,1.5210402011871338,3,3,0.0102,209.245848,0,"10.0.1.1,10.0.1.1,10.0.2.1"
277,1761478061.430231,1761478063.4661143,2.0358831882476807,3,3,0.010433,198.724054,0,"10.0.2.1,10.0.1.1,10.0.2.1"
278,1761478063.4661167,1761478064.4671185,1.0010018348693848,3,3,0.010333,199.390452,0,"10.0.1.1,10.0.2.1,10.0.1.1"
279,1761478064.4671197,1761478065.521459,1.0543394088745117,3,3,0.011633,197.167782,0,"10.0.1.1,10.0.2.1,10.0.2.1"
280,1761478065.52146,1761478067.5446365,2.023176431655884,3,3,0.010733,194.020101,0,"10.0.1.1,10.0.1.1,10.0.2.1"
281,1761478067.5446372,1761478069.058239,1.5136017799377441,3,3,0.013667,194.057602,0,"10.0.1.1,10.0.2.1,10.0.1.1"
282,1761478069.0582397,1761478071.100111,2.0418713092803955,3,3,0.010167,197.364186,0,"10.0.2.1,10.0.1.1,10.0.1.1"
283,1761478071.100112,1761478072.1288445,1.0287325382232666,3,3,0.0107,198.212226,0,"10.0.2.1,10.0.2.1,10.0.1.1"
284,1761478072.1288452,1761478073.6662533,1.5374081134796143,3,3,0.0113,190.049844,0,"10.0.2.1,10.0.1.1,10.0.1.1"
285,1761478073.6662538,1761478075.1813242,1.5150704383850098,3,3,0.010267,198.471957,0,"10.0.2.1,10.0.2.1,10.0.1.1"
286,1761478075.1813247,1761478076.2563813,1.075056552886963,3,3,0.0107,197.156156,0,"10.0.2.1,10.0.1.1,10.0.2.1"
287,1761478076.256383,1761478077.2778115,1.0214285850524902,3,3,0.011967,200.233821,0,"10.0.1.1,10.0.1.1,10.0.2.1"
288,1761478077.2778122,1761478079.8141136,2.536301374435425,3,3,0.013933,190.438428,0,"10.0.2.1,10.0.1.1,10.0.1.1"
289,1761478079.8141146,1761478080.3412795,0.5271649360656738,3,3,0.014067,199.503398,0,"10.0.2.1,10.0.1.1,10.0.2.1"
290,1761478080.3412802,1761478082.8680441,2.526763916015625,3,3,0.010667,204.668489,0,"10.0.1.1,10.0.2.1,10.0.1.1"
291,1761478082.868045,1761478083.9101715,1.0421264171600342,3,3,0.0106,197.772834,0,"10.0.1.1,10.0.2.1,10.0.2.1"
292,1761478083.9101722,1761478085.4210906,1.510918378829956,3,3,0.010233,191.361437,0,"10.0.1.1,10.0.2.1,10.0.1.1"
293,1761478085.4210913,1761478086.4771173,1.0560259819030762,3,3,0.011,189.529555,0,"10.0.1.1,10.0.2.1,10.0.2.1"
294,1761478086.477118,1761478088.0063553,1.5292372703552246,3,3,0.0108,201.946911,0,"10.0.1.1,10.0.2.1,10.0.1.1"
295,1761478088.0063555,1761478089.5437634,1.5374078750610352,3,3,0.0133,200.759705,0,"10.0.2.1,10.0.1.1,10.0.2.1"
296,1761478089.543764,1761478091.600866,2.0571019649505615,3,3,0.0117,190.67834,0,"10.0.1.1,10.0.2.1,10.0.1.1"
297,1761478091.6008666,1761478092.6517515,1.0508849620819092,3,3,0.019267,195.033782,0,"10.0.2.1,10.0.1.1,10.0.2.1"
298,1761478092.6517525,1761478095.1896586,2.5379061698913574,3,3,0.016167,186.663778,0,"10.0.1.1,10.0.2.1,10.0.1.1"
299,1761478095.1896596,1761478096.212667,1.0230073928833008,3,3,0.012333,198.755863,0,"10.0.2.1,10.0.1.1,10.0.2.1"
300,1761478096.2126677,1761478097.7629113,1.550243616104126,3,3,0.0115,195.607003,0,"10.0.1.1,10.0.2.1,10.0.1.1"
301,1761478097.762912,1761478099.7976065,2.0346944332122803,3,3,0.013633,193.72251,0,"10.0.2.1,10.0.1.1,10.0.1.1"
302,1761478099.7976077,1761478100.8240273,1.0264196395874023,3,3,0.011567,191.15481,0,"10.0.2.1,10.0.1.1,10.0.2.1"
303,1761478100.8240283,1761478101.8638563,1.0398280620574951,3,3,0.011567,207.080303,0,"10.0.1.1,10.0.2.1,10.0.1.1"
304,1761478101.8638573,1761478104.3943624,2.5305051803588867,3,3,0.013933,203.084669,0,"10.0.2.1,10.0.1.1,10.0.2.1"
305,1761478104.3943632,1761478105.9345212,1.5401580333709717,3,3,0.014567,202.97813,0,"10.0.1.1,10.0.2.1,10.0.1.1"
306,1761478105.9345222,1761478107.4766307,1.5421085357666016,3,3,0.0104,196.585301,0,"10.0.2.1,10.0.2.1,10.0.1.1"
307,1761478107.4766319,1761478108.5101159,1.0334839820861816,3,3,0.0112,200.341163,0,"10.0.1.1,10.0.2.1,10.0.1.1"
308,1761478108.5101168,1761478110.547253,2.0371360778808594,3,3,0.017933,187.116269,0,"10.0.2.1,10.0.1.1,10.0.2.1"
309,1761478110.547254,1761478112.5850291,2.0377750396728516,3,3,0.016133,192.056014,0,"10.0.1.1,10.0.1.1,10.0.2.1"
310,1761478112.5850298,1761478113.6409342,1.0559043884277344,3,3,0.0103,196.568313,0,"10.0.1.1,10.0.2.1,10.0.1.1"
311,1761478113.6409347,1761478116.171478,2.530543327331543,3,3,0.0106,196.916878,0,"10.0.1.1,10.0.2.1,10.0.1.1"
312,1761478116.171479,1761478118.2241106,2.0526316165924072,3,3,0.0215,193.458261,0,"10.0.2.1,10.0.1.1,10.0.1.1"
313,1761478118.2241113,1761478119.754868,1.5307567119598389,3,3,0.011133,188.457404,0,"10.0.2.1,10.0.2.1,10.0.1.1"
314,1761478119.7548685,1761478120.8041818,1.0493133068084717,3,3,0.0154,200.030227,0,"10.0.1.1,10.0.2.1,10.0.1.1"
315,1761478120.8041825,1761478124.3605058,3.556323289871216,3,3,0.016967,200.354939,0,"10.0.1.1,10.0.2.1,10.0.1.1"
316,1761478124.3605063,1761478125.4117172,1.051210880279541,3,3,0.015567,191.189097,0,"10.0.2.1,10.0.1.1,10.0.1.1"
317,1761478125.4117181,1761478126.8351688,1.4234507083892822,3,3,0.010233,198.816813,0,"10.0.2.1,10.0.1.1,10.0.2.1"
318,1761478126.8351712,1761478128.9947453,2.159574031829834,3,3,0.025433,207.219924,0,"10.0.1.1,10.0.2.1,10.0.1.1"
319,1761478128.9947462,1761478131.5728133,2.5780670642852783,3,3,0.012,186.952913,0,"10.0.1.1,10.0.2.1,10.0.1.1"
320,1761478131.5728142,1761478132.931181,1.3583667278289795,3,3,0.016867,197.465295,0,"10.0.2.1,10.0.1.1,10.0.2.1"
321,1761478132.931182,1761478136.665345,3.7341630458831787,3,3,0.020233,199.754143,0,"10.0.1.1,10.0.2.1,10.0.1.1"
322,1761478136.6653461,1761478138.0030406,1.3376944065093994,3,3,0.013833,195.986505,0,"10.0.2.1,10.0.1.1,10.0.2.1"
323,1761478138.0030413,1761478140.7381146,2.7350733280181885,3,3,0.017033,187.073215,0,"10.0.1.1,10.0.2.1,10.0.1.1"
324,1761478140.738115,1761478143.074356,2.3362410068511963,3,3,0.017267,198.778864,0,"10.0.2.1,10.0.1.1,10.0.2.1"
325,1761478143.0743577,1761478144.8753989,1.8010411262512207,3,3,0.013533,197.627444,0,"10.0.1.1,10.0.2.1,10.0.1.1"
326,1761478144.8753996,1761478147.1397424,2.264342784881592,3,3,0.022167,191.232211,0,"10.0.2.1,10.0.1.1,10.0.2.1"
327,1761478147.1397436,1761478149.9834638,2.8437201976776123,3,3,0.017067,192.747405,0,"10.0.1.1,10.0.2.1,10.0.1.1"
328,1761478149.9834654,1761478151.1999094,1.2164440155029297,3,3,0.0102,189.443724,0,"10.0.2.1,10.0.1.1,10.0.2.1"
329,1761478151.19991,1761478155.0725353,3.8726253509521484,3,3,0.023533,192.698703,0,"10.0.1.1,10.0.2.1,10.0.1.1"
330,1761478155.0725362,1761478156.2735384,1.2010021209716797,3,3,0.010233,204.156985,0,"10.0.2.1,10.0.1.1,10.0.2.1"
331,1761478156.273539,1761478159.1687295,2.895190477371216,3,3,0.020167,195.776573,0,"10.0.1.1,10.0.2.1,10.0.1.1"
332,1761478159.1687303,1761478161.3577764,2.1890461444854736,3,3,0.022267,195.025162,0,"10.0.2.1,10.0.1.1,10.0.2.1"
333,1761478161.3577785,1761478163.2899594,1.9321808815002441,3,3,0.0105,190.293675,0,"10.0.1.1,10.0.2.1,10.0.1.1"
334,1761478163.2899604,1761478165.42505,2.135089635848999,3,3,0.023833,196.823588,0,"10.0.2.1,10.0.1.1,10.0.2.1"
335,1761478165.4250512,1761478168.3967216,2.971670389175415,3,3,0.010233,194.803879,0,"10.0.1.1,10.0.2.1,10.0.1.1"
336,1761478168.3967223,1761478169.4903338,1.093611478805542,3,3,0.019467,194.997462,0,"10.0.2.1,10.0.1.1,10.0.2.1"
337,1761478169.4903347,1761478173.0246532,3.534318447113037,3,3,0.0171,193.953878,0,"10.0.1.1,10.0.2.1,10.0.1.1"
1,1761478185.4623044,1761478189.1216688,3.6593644618988037,3,3,0.0284,196.494579,0,"10.0.1.1,10.0.2.1,10.0.1.1"
2,1761478189.1216705,1761478190.378201,1.256530523300171,3,3,0.0109,199.073191,0,"10.0.2.1,10.0.1.1,10.0.2.1"
3,1761478190.3782043,1761478193.2898386,2.9116342067718506,3,3,0.027733,196.755005,0,"10.0.1.1,10.0.2.1,10.0.1.1"
4,1761478193.2898402,1761478195.4737616,2.1839213371276855,3,3,0.020133,198.016715,0,"10.0.2.1,10.0.1.1,10.0.2.1"
5,1761478195.473762,1761478197.3628774,1.889115333557129,3,3,0.010467,188.410674,0,"10.0.1.1,10.0.2.1,10.0.1.1"
6,1761478197.3628786,1761478199.5407314,2.1778528690338135,3,3,0.024767,198.816899,0,"10.0.2.1,10.0.1.1,10.0.2.1"
7,1761478199.5407321,1761478202.4889479,2.9482157230377197,3,3,0.010267,194.974799,0,"10.0.1.1,10.0.2.1,10.0.1.1"
8,1761478202.488949,1761478203.6154206,1.1264715194702148,3,3,0.0169,199.66585,0,"10.0.2.1,10.0.1.1,10.0.2.1"
9,1761478203.6154213,1761478207.641669,4.02624773979187,3,3,0.0265,189.120626,0,"10.0.1.1,10.0.2.1,10.0.1.1"
10,1761478207.6416733,1761478208.718991,1.077317714691162,3,3,0.013567,199.357217,0,"10.0.2.1,10.0.1.1,10.0.2.1"
11,1761478208.718993,1761478211.214027,2.4950339794158936,3,3,0.0139,201.423183,0,"10.0.1.1,10.0.2.1,10.0.1.1"
12,1761478211.2140288,1761478213.7884257,2.574396848678589,3,3,0.0255,197.523317,0,"10.0.1.1,10.0.2.1,10.0.1.1"
13,1761478213.7884266,1761478214.8154588,1.0270321369171143,3,3,0.010133,197.784344,0,"10.0.2.1,10.0.1.1,10.0.2.1"
14,1761478214.8154604,1761478217.3639736,2.548513174057007,3,3,0.0186,194.8629,0,"10.0.1.1,10.0.2.1,10.0.1.1"
15,1761478217.3639753,1761478219.4106283,2.0466530323028564,3,3,0.013967,201.856139,0,"10.0.1.1,10.0.2.1,10.0.1.1"
16,1761478219.410631,1761478220.4565582,1.0459272861480713,3,3,0.013967,202.392764,0,"10.0.2.1,10.0.1.1,10.0.1.1"
17,1761478220.456559,1761478221.9998438,1.5432848930358887,3,3,0.010867,186.898573,0,"10.0.2.1,10.0.1.1,10.0.2.1"
18,1761478221.9998448,1761478224.0407808,2.04093599319458,3,3,0.021233,194.904716,0,"10.0.1.1,10.0.1.1,10.0.2.1"
19,1761478224.0407813,1761478226.5732489,2.5324676036834717,3,3,0.010967,196.062487,0,"10.0.1.1,10.0.2.1,10.0.1.1"
20,1761478226.5732496,1761478228.1098452,1.5365955829620361,3,3,0.0103,192.896163,0,"10.0.2.1,10.0.1.1,10.0.1.1"
21,1761478228.109846,1761478230.176575,2.0667288303375244,3,3,0.018033,188.753306,0,"10.0.2.1,10.0.1.1,10.0.1.1"
22,1761478230.176576,1761478232.2405953,2.0640194416046143,3,3,0.017767,198.515714,0,"10.0.2.1,10.0.1.1,10.0.2.1"
23,1761478232.2405965,1761478233.2667494,1.0261528491973877,3,3,0.0125,194.203728,0,"10.0.1.1,10.0.1.1,10.0.2.1"
24,1761478233.26675,1761478235.8209395,2.554189443588257,3,3,0.0104,197.295418,0,"10.0.1.1,10.0.2.1,10.0.2.1"
25,1761478235.8209429,1761478238.3570576,2.5361146926879883,3,3,0.020667,193.308328,0,"10.0.1.1,10.0.2.1,10.0.1.1"
26,1761478238.3570583,1761478239.398141,1.0410826206207275,3,3,0.0101,190.660871,0,"10.0.2.1,10.0.1.1,10.0.2.1"
27,1761478239.3981419,1761478240.4253645,1.0272226333618164,3,3,0.010467,197.046472,0,"10.0.1.1,10.0.2.1,10.0.1.1"
28,1761478240.4253652,1761478242.4638202,2.038455009460449,3,3,0.010867,196.321788,0,"10.0.2.1,10.0.1.1,10.0.1.1"
29,1761478242.4638212,1761478243.996661,1.5328397750854492,3,3,0.014067,186.849967,0,"10.0.2.1,10.0.1.1,10.0.2.1"
30,1761478243.9966624,1761478245.0264199,1.0297574996948242,3,3,0.011767,183.934484,0,"10.0.1.1,10.0.2.1,10.0.1.1"
31,1761478245.0264208,1761478246.5680892,1.54166841506958,3,3,0.0108,188.548822,0,"10.0.2.1,10.0.2.1,10.0.1.1"
32,1761478246.5680904,1761478248.6050847,2.036994218826294,3,3,0.0206,194.722685,0,"10.0.2.1,10.0.1.1,10.0.2.1"
33,1761478248.6050854,1761478251.1578395,2.5527541637420654,3,3,0.010333,192.380615,0,"10.0.1.1,10.0.2.1,10.0.1.1"
34,1761478251.15784,1761478252.173739,1.0158989429473877,3,3,0.0121,188.440546,0,"10.0.2.1,10.0.2.1,10.0.1.1"
35,1761478252.1737394,1761478254.2104535,2.0367140769958496,3,3,0.0113,182.828754,0,"10.0.1.1,10.0.2.1,10.0.1.1"
36,1761478254.2104547,1761478255.7588432,1.5483884811401367,3,3,0.0148,195.322123,0,"10.0.1.1,10.0.2.1,10.0.1.1"
37,1761478255.758845,1761478256.781297,1.0224518775939941,3,3,0.012733,188.067054,0,"10.0.2.1,10.0.1.1,10.0.2.1"
38,1761478256.7812974,1761478258.3400009,1.5587034225463867,3,3,0.0161,198.761019,0,"10.0.1.1,10.0.2.1,10.0.1.1"
39,1761478258.3400018,1761478260.3578389,2.0178370475769043,3,3,0.010433,198.038475,0,"10.0.2.1,10.0.1.1,10.0.2.1"
40,1761478260.3578398,1761478260.9295454,0.5717055797576904,3,3,0.015633,190.812062,0,"10.0.1.1,10.0.1.1,10.0.2.1"
41,1761478260.9295464,1761478263.4441266,2.514580249786377,3,3,0.0102,197.007418,0,"10.0.1.1,10.0.2.1,10.0.1.1"
42,1761478263.4441276,1761478264.4812014,1.0370738506317139,3,3,0.017467,200.939795,0,"10.0.2.1,10.0.1.1,10.0.1.1"
43,1761478264.4812021,1761478266.5134559,2.0322537422180176,3,3,0.011267,203.017075,0,"10.0.2.1,10.0.2.1,10.0.1.1"
44,1761478266.5134566,1761478267.054085,0.5406284332275391,3,3,0.0113,196.599433,0,"10.0.2.1,10.0.1.1,10.0.2.1"
45,1761478267.054086,1761478269.0759969,2.0219109058380127,3,3,0.0101,189.076177,0,"10.0.1.1,10.0.2.1,10.0.1.1"
46,1761478269.075998,1761478269.631644,0.5556459426879883,3,3,0.010267,198.679265,0,"10.0.2.1,10.0.1.1,10.0.2.1"
47,1761478269.6316445,1761478272.1222858,2.4906413555145264,3,3,0.0102,190.218747,0,"10.0.1.1,10.0.2.1,10.0.1.1"
48,1761478272.1222866,1761478273.1699672,1.0476806163787842,3,3,0.013767,189.045829,0,"10.0.1.1,10.0.2.1,10.0.1.1"
49,1761478273.169968,1761478275.2504485,2.0804805755615234,3,3,0.014367,195.885924,0,"10.0.2.1,10.0.1.1,10.0.2.1"
50,1761478275.250449,1761478276.2407763,0.9903273582458496,3,3,0.0141,192.774972,0,"10.0.1.1,10.0.2.1,10.0.1.1"
51,1761478276.240777,1761478277.3179972,1.0772202014923096,3,3,0.0102,202.958439,0,"10.0.2.1,10.0.1.1,10.0.2.1"
52,1761478277.3179994,1761478279.2935905,1.9755911827087402,3,3,0.0103,192.126824,0,"10.0.1.1,10.0.2.1,10.0.1.1"
53,1761478279.2935913,1761478280.3872817,1.0936903953552246,3,3,0.0104,191.794009,0,"10.0.2.1,10.0.1.1,10.0.2.1"
54,1761478280.3872824,1761478281.9415777,1.554295301437378,3,3,0.014,189.690006,0,"10.0.1.1,10.0.2.1,10.0.2.1"
55,1761478281.9415781,1761478284.406165,2.4645867347717285,3,3,0.014067,193.235497,0,"10.0.1.1,10.0.2.1,10.0.1.1"
56,1761478284.4061658,1761478285.4364219,1.0302560329437256,3,3,0.010733,192.702588,0,"10.0.2.1,10.0.2.1,10.0.1.1"
57,1761478285.4364226,1761478287.5543356,2.117913007736206,3,3,0.013533,199.150131,0,"10.0.2.1,10.0.1.1,10.0.2.1"
58,1761478287.5543363,1761478288.5948617,1.0405254364013672,3,3,0.010233,196.02845,0,"10.0.2.1,10.0.1.1,10.0.2.1"
59,1761478288.594863,1761478290.5531657,1.9583027362823486,3,3,0.010233,195.403314,0,"10.0.1.1,10.0.2.1,10.0.1.1"
60,1761478290.553167,1761478291.6559372,1.1027700901031494,3,3,0.013167,180.987346,0,"10.0.2.1,10.0.1.1,10.0.2.1"
61,1761478291.6559381,1761478293.626135,1.9701969623565674,3,3,0.013567,201.587624,0,"10.0.1.1,10.0.2.1,10.0.1.1"
62,1761478293.6261356,1761478295.6522815,2.0261459350585938,3,3,0.0105,194.86946,0,"10.0.2.1,10.0.2.1,10.0.1.1"
63,1761478295.6522827,1761478296.7895772,1.1372945308685303,3,3,0.016133,193.842898,0,"10.0.2.1,10.0.1.1,10.0.2.1"
64,1761478296.7895777,1761478297.8607662,1.0711884498596191,3,3,0.0105,201.292998,0,"10.0.2.1,10.0.1.1,10.0.2.1"
65,1761478297.860767,1761478300.4133244,2.5525574684143066,3,3,0.014267,191.63421,0,"10.0.1.1,10.0.2.1,10.0.2.1"
66,1761478300.4133253,1761478301.8378448,1.4245195388793945,3,3,0.010667,194.136636,0,"10.0.1.1,10.0.2.1,10.0.1.1"
67,1761478301.8378456,1761478303.458837,1.6209914684295654,3,3,0.010167,189.049426,0,"10.0.2.1,10.0.1.1,10.0.2.1"
68,1761478303.458838,1761478304.404864,0.946026086807251,3,3,0.010933,199.512518,0,"10.0.1.1,10.0.2.1,10.0.1.1"
69,1761478304.4048648,1761478306.0093396,1.6044747829437256,3,3,0.0139,191.211467,0,"10.0.2.1,10.0.1.1,10.0.2.1"
70,1761478306.0093405,1761478308.0578272,2.0484867095947266,3,3,0.0128,190.915748,0,"10.0.2.1,10.0.1.1,10.0.2.1"
71,1761478308.0578282,1761478309.0776787,1.019850492477417,3,3,0.015667,191.391816,0,"10.0.1.1,10.0.1.1,10.0.2.1"
