timestamp,local_round,n_records_in_batch,local_train_time,model_delta_norm,total_records_seen,cpu_percent,rx_drop,tx_drop,rx_bytes,tx_bytes,tcp_retrans_segs
1761478442.0696473,7,1,0.0102,183.584265,72,26.2,0,0,22746,17806,0
1761478442.7619646,8,1,0.0103,187.082415,78,36.9,0,0,25227,19318,0
1761478443.092409,8,1,0.0104,190.525595,78,40.0,0,0,24551,19356,0
1761478444.8117886,9,3,0.0304,202.309862,96,17.7,0,0,28692,21964,0
1761478445.1326246,9,3,0.0302,193.887392,96,15.4,0,0,27946,22003,0
1761478446.837767,10,1,0.0105,200.336354,102,14.2,0,0,30700,25700,0
1761478447.1600153,10,1,0.0135,194.154964,102,14.2,0,0,29953,25747,0
1761478447.8592107,11,1,0.0102,199.555061,108,36.6,0,0,32084,27252,0
1761478448.1797397,11,1,0.0103,192.99472,108,38.1,0,0,31338,27298,0
1761478448.889359,12,2,0.021,190.70365,120,23.8,0,0,34242,29353,0
1761478449.2328138,12,2,0.0201,189.945752,120,32.0,0,0,33498,29398,0
1761478450.9196374,13,2,0.0206,194.098717,132,52.5,0,0,36471,31453,0
1761478451.261097,13,2,0.0203,188.285229,132,48.1,0,0,35657,31501,0
1761478452.9451985,14,2,0.0201,197.590875,144,34.6,0,0,39254,35735,0
1761478453.3083308,14,2,0.0218,200.952901,144,35.4,0,0,38374,35720,0
1761478453.9598906,15,1,0.0103,194.582302,150,44.9,0,0,40637,37288,0
1761478454.3456457,15,1,0.0105,194.760455,150,40.9,0,0,39759,37274,0
1761478454.9861183,16,1,0.0105,194.060074,156,28.5,0,0,42130,38841,0
1761478455.3663719,16,1,0.0103,188.438424,156,39.4,0,0,41214,38827,0
1761478457.0282662,17,3,0.0301,194.058494,174,39.1,0,0,46037,43666,0
1761478457.4138982,17,3,0.0301,198.419492,174,37.9,0,0,44982,43721,0
1761478459.0495996,18,1,0.0104,186.673855,180,53.7,0,0,47562,45305,0
1761478459.4413168,18,1,0.012,195.607669,180,49.9,0,0,46893,45286,0
1761478460.0671911,19,1,0.0113,204.843093,186,43.7,0,0,49334,46858,0
1761478460.4599996,19,1,0.0101,189.65946,186,65.3,0,0,48738,46837,0
1761478461.0959737,20,2,0.0203,182.50259,198,59.5,0,0,51778,48959,0
1761478461.4947646,20,2,0.0232,188.512493,198,50.2,0,0,51038,48937,0
